OrderID,CustomerID,LocationID,OrderDate,ShipDate,ShipMode,OrderPriority
KE-2013-2920,JK-57301,764,2013-08-30,2013-08-30,Same Day,High
MX-2013-141222,JM-158653,456,2013-09-06,2013-09-06,Same Day,High
MO-2013-6060,LC-70501,547,2013-11-15,2013-11-15,Same Day,High
MX-2013-144190,JF-154153,931,2013-12-05,2013-12-05,Same Day,High
EZ-2013-400,AB-1053,1444,2013-12-31,2013-12-31,Same Day,High
ES-2014-5474746,RD-195852,1335,2014-01-03,2014-01-04,Same Day,High
ES-2014-4478437,SH-203952,362,2014-03-05,2014-03-05,Same Day,High
ES-2014-1150703,RO-197802,842,2014-03-06,2014-03-06,Same Day,High
CG-2014-3240,RM-93751,855,2014-04-02,2014-04-02,Same Day,High
IN-2014-82953,GM-146801,1445,2014-04-18,2014-04-18,Same Day,High
ES-2014-2905780,NR-185502,1446,2014-04-19,2014-04-19,Same Day,High
SF-2014-9660,GB-45751,434,2014-04-23,2014-04-23,Same Day,High
NG-2014-5720,EC-40501,1447,2014-05-16,2014-05-16,Same Day,High
MX-2014-142048,AI-108553,380,2014-06-06,2014-06-06,Same Day,High
ES-2014-2818758,MO-175002,1448,2014-06-09,2014-06-09,Same Day,High
ES-2014-3327928,MV-174852,387,2014-06-11,2014-06-11,Same Day,High
IT-2014-5245370,TS-216102,1449,2014-06-18,2014-06-18,Same Day,High
IN-2014-25091,SJ-202151,671,2014-06-27,2014-06-27,Same Day,High
WA-2014-7260,TB-115201,1308,2014-07-05,2014-07-05,Same Day,High
IN-2014-76114,DB-136151,864,2014-08-08,2014-08-08,Same Day,High
ES-2014-4357731,LH-169002,1131,2014-08-15,2014-08-15,Same Day,High
ZA-2014-5970,SM-100051,748,2014-08-25,2014-08-25,Same Day,High
MX-2014-104122,JK-156253,412,2014-08-29,2014-08-29,Same Day,High
NG-2014-7140,JC-57751,1447,2014-09-13,2014-09-13,Same Day,High
IR-2014-970,CL-25652,1450,2014-09-23,2014-09-23,Same Day,High
MX-2014-156685,PF-191203,505,2014-09-25,2014-09-25,Same Day,High
MX-2014-112886,MC-178453,506,2014-09-29,2014-09-29,Same Day,High
MX-2014-143462,TH-211003,1058,2014-10-03,2014-10-03,Same Day,High
MX-2014-155649,LT-167653,484,2014-10-21,2014-10-21,Same Day,High
MX-2014-151554,TM-214903,785,2014-11-21,2014-11-21,Same Day,High
MX-2014-112585,EG-139003,776,2014-11-25,2014-11-25,Same Day,High
MX-2014-112039,SV-207853,872,2014-12-09,2014-12-09,Same Day,High
CG-2014-9530,GT-47551,599,2014-12-11,2014-12-11,Same Day,High
EG-2014-4970,GM-44401,478,2014-12-30,2014-12-30,Same Day,High
US-2011-163874,PF-191653,1451,2011-01-11,2011-01-12,First Class,Medium
IN-2011-80167,CC-123701,1452,2011-02-04,2011-02-07,First Class,Medium
GV-2011-9440,BE-14101,1453,2011-04-08,2011-04-11,First Class,Critical
MO-2011-4910,BM-17851,486,2011-04-15,2011-04-18,First Class,High
MX-2011-139815,SG-206053,412,2011-04-21,2011-04-24,First Class,Medium
ES-2011-3630624,ML-182652,387,2011-06-06,2011-06-07,First Class,Critical
ES-2011-2399281,AH-105852,417,2011-06-08,2011-06-11,First Class,Critical
ES-2011-4240072,JF-155652,1454,2011-06-16,2011-06-17,First Class,High
RS-2011-5330,CA-22652,1265,2011-09-19,2011-09-22,First Class,Critical
BN-2011-6760,JK-52051,1455,2011-09-21,2011-09-22,First Class,High
ES-2011-4450781,SP-209202,659,2011-11-10,2011-11-13,First Class,High
MX-2011-136476,RA-199153,1456,2011-11-14,2011-11-15,First Class,High
MX-2011-105893,SG-204703,388,2011-11-16,2011-11-19,First Class,Medium
MX-2011-110275,ST-205303,967,2011-11-22,2011-11-23,First Class,Medium
CA-2012-8790,RH-96002,673,2012-07-07,2012-07-09,First Class,High
IN-2012-80370,JH-154301,1362,2012-07-11,2012-07-13,First Class,Critical
MX-2012-110247,DB-134053,445,2012-07-23,2012-07-25,First Class,High
MX-2012-157987,BG-117403,1457,2012-08-07,2012-08-08,First Class,High
MX-2012-118171,BD-117703,414,2012-09-09,2012-09-11,First Class,High
PL-2012-590,PF-92252,1458,2012-09-20,2012-09-22,First Class,Critical
MX-2012-104423,RB-193603,655,2012-10-05,2012-10-08,First Class,Critical
IZ-2012-3080,DK-28952,538,2012-11-03,2012-11-04,First Class,High
ES-2012-3661014,RA-199452,796,2012-11-06,2012-11-07,First Class,High
MX-2012-159646,AA-103753,639,2012-12-03,2012-12-05,First Class,High
CM-2012-6440,BP-12301,493,2012-12-13,2012-12-15,First Class,Critical
SG-2013-6790,BS-16651,746,2013-04-05,2013-04-08,First Class,Critical
MX-2013-123155,JE-154753,495,2013-04-13,2013-04-14,First Class,Critical
MX-2013-158106,AH-102103,1459,2013-04-16,2013-04-19,First Class,High
ID-2013-25868,BG-110351,1460,2013-05-22,2013-05-24,First Class,Critical
UP-2013-4180,JE-54752,1461,2013-06-17,2013-06-20,First Class,High
ES-2013-4779701,SP-209202,1462,2013-07-08,2013-07-11,First Class,Medium
CA-2013-5310,JF-52952,1234,2013-08-06,2013-08-09,First Class,High
MX-2013-100664,FM-143803,1463,2013-09-09,2013-09-10,First Class,Medium
IN-2013-10811,LR-169151,1464,2013-09-17,2013-09-20,First Class,High
CG-2013-1780,JM-58651,599,2013-09-25,2013-09-26,First Class,High
IN-2013-22956,BK-112601,1465,2013-09-27,2013-09-28,First Class,High
IN-2013-17041,SO-203351,617,2013-10-02,2013-10-04,First Class,High
MX-2013-157875,AF-108703,497,2013-10-08,2013-10-10,First Class,Critical
MX-2013-161326,RF-197353,921,2013-10-26,2013-10-29,First Class,High
MX-2013-168137,AB-101053,495,2013-11-06,2013-11-08,First Class,Critical
MX-2013-108553,LH-170203,388,2013-12-21,2013-12-23,First Class,Medium
MX-2014-148719,OT-187303,963,2014-04-11,2014-04-14,First Class,High
MX-2014-152184,CA-127753,655,2014-04-23,2014-04-25,First Class,High
MO-2014-8700,MK-81601,547,2014-05-10,2014-05-13,First Class,Medium
IN-2014-14003,GH-144251,1466,2014-05-26,2014-05-28,First Class,Critical
GH-2014-6410,JD-60601,502,2014-06-17,2014-06-19,First Class,Critical
MX-2014-112053,RD-199303,445,2014-06-27,2014-06-29,First Class,Critical
ES-2014-3179581,DB-132102,465,2014-07-14,2014-07-16,First Class,High
ES-2014-4363806,SS-205902,618,2014-08-04,2014-08-07,First Class,Medium
ES-2014-5886915,BE-114102,465,2014-08-09,2014-08-10,First Class,Medium
MX-2014-150784,MC-172753,495,2014-08-11,2014-08-13,First Class,Medium
IN-2014-16068,CM-119351,558,2014-08-28,2014-08-31,First Class,Medium
RO-2014-1570,GA-45152,1467,2014-09-05,2014-09-06,First Class,High
MX-2014-124282,RD-199003,1468,2014-10-03,2014-10-06,First Class,High
IN-2014-60840,CD-119201,939,2014-11-04,2014-11-06,First Class,Medium
IN-2014-23929,DK-130901,775,2014-12-12,2014-12-14,First Class,High
MX-2014-103905,PB-191503,419,2014-12-26,2014-12-29,First Class,Medium
IT-2011-2413417,SJ-205002,1462,2011-01-24,2011-01-26,First Class,Critical
CA-2011-1800,TP-114152,665,2011-03-01,2011-03-04,First Class,High
SF-2011-1480,AG-6751,434,2011-03-09,2011-03-12,First Class,High
IN-2011-82358,DL-133301,640,2011-03-14,2011-03-17,First Class,High
ES-2011-5867278,RO-197802,904,2011-05-06,2011-05-08,First Class,High
MX-2011-149944,FM-143803,924,2011-06-22,2011-06-25,First Class,Critical
CA-2011-3790,CC-22202,1469,2011-06-24,2011-06-27,First Class,Medium
US-2011-137673,RL-196153,909,2011-07-07,2011-07-09,First Class,High
IN-2011-74609,EN-137801,1109,2011-08-04,2011-08-07,First Class,High
ES-2011-5699335,BW-110652,427,2011-08-05,2011-08-08,First Class,Critical
IN-2011-60791,HA-149051,1016,2011-10-07,2011-10-10,First Class,Medium
IR-2011-6620,RE-94502,1470,2011-11-07,2011-11-08,First Class,Medium
EG-2011-5100,GH-46651,478,2011-11-11,2011-11-13,First Class,Medium
ES-2011-1527372,DN-136902,1471,2011-12-05,2011-12-08,First Class,High
PL-2011-9920,JD-57902,1472,2011-12-07,2011-12-08,First Class,High
MX-2011-129567,BG-110353,1045,2011-12-21,2011-12-23,First Class,Medium
MX-2011-144162,AA-106453,1029,2011-12-22,2011-12-25,First Class,Medium
PL-2012-8610,TT-112202,453,2012-02-08,2012-02-11,First Class,High
MX-2012-169859,Co-126403,968,2012-03-15,2012-03-18,First Class,Critical
ES-2012-2105894,HZ-149502,1473,2012-04-13,2012-04-16,First Class,High
MX-2012-150910,JC-153853,1474,2012-04-20,2012-04-21,First Class,High
MX-2012-153325,MM-179203,495,2012-04-24,2012-04-27,First Class,Medium
ID-2012-25518,BF-110801,1106,2012-05-14,2012-05-17,First Class,Medium
IN-2012-66580,JH-161801,541,2012-05-24,2012-05-26,First Class,Critical
IN-2012-19078,BG-117401,1475,2012-06-15,2012-06-17,First Class,Critical
LO-2012-1230,MK-81603,1476,2012-06-18,2012-06-20,First Class,Critical
IN-2012-71340,GT-147101,1477,2012-06-25,2012-06-27,First Class,High
ES-2012-3208808,SK-199902,1478,2012-07-16,2012-07-19,First Class,High
IN-2012-80055,SH-203951,1310,2012-08-02,2012-08-04,First Class,High
IN-2012-68911,AP-109151,1332,2012-08-23,2012-08-25,First Class,High
IZ-2012-4680,MK-81603,1479,2012-09-12,2012-09-14,First Class,High
CG-2012-570,PW-92401,435,2012-09-27,2012-09-30,First Class,Medium
MX-2012-107979,SE-201103,462,2012-10-03,2012-10-06,First Class,Medium
MX-2012-134348,MS-178303,967,2012-10-10,2012-10-11,First Class,Critical
MX-2012-130022,BN-115153,1480,2012-10-31,2012-11-03,First Class,High
ES-2012-2268105,AS-100902,1152,2012-11-09,2012-11-12,First Class,Medium
ES-2012-3346363,TS-216552,1438,2012-11-13,2012-11-14,First Class,High
MX-2012-135972,CL-118903,695,2012-11-21,2012-11-22,First Class,High
MX-2012-132157,TB-212503,575,2012-11-21,2012-11-23,First Class,Medium
MX-2012-159905,EM-140653,1356,2012-11-27,2012-11-28,First Class,Critical
IN-2012-28367,CS-119501,1481,2012-11-28,2012-11-30,First Class,Critical
MX-2012-125318,MG-176953,1482,2012-12-03,2012-12-05,First Class,Critical
IN-2012-44194,JK-160901,1483,2012-12-07,2012-12-09,First Class,Medium
ES-2012-3083992,NP-186702,972,2012-12-31,2013-01-02,First Class,High
MO-2013-3010,PG-88951,547,2013-01-25,2013-01-26,First Class,Medium
ES-2013-2388994,PK-190752,674,2013-03-05,2013-03-08,First Class,Medium
MX-2013-112599,JH-154303,462,2013-03-24,2013-03-27,First Class,High
IZ-2013-4340,AR-5402,1484,2013-04-04,2013-04-06,First Class,High
MX-2013-116435,GM-146803,408,2013-04-22,2013-04-23,First Class,High
MX-2013-119137,RF-197353,583,2013-06-14,2013-06-17,First Class,Medium
ES-2013-4686025,SB-201852,1485,2013-06-19,2013-06-21,First Class,Critical
MX-2013-150091,JM-152503,520,2013-06-25,2013-06-27,First Class,High
IN-2013-25112,Co-126401,826,2013-07-13,2013-07-15,First Class,High
MX-2013-118885,TB-214003,776,2013-07-16,2013-07-19,First Class,High
ES-2013-2057107,EG-139002,528,2013-07-18,2013-07-19,First Class,High
TZ-2013-7780,MT-78151,1486,2013-07-23,2013-07-24,First Class,High
ES-2013-2356402,BT-114402,1487,2013-07-31,2013-08-03,First Class,Critical
ES-2013-5424830,CS-124602,426,2013-08-16,2013-08-17,First Class,High
CA-2013-9950,TC-112952,626,2013-08-20,2013-08-22,First Class,High
IT-2013-4744269,AB-101052,574,2013-08-29,2013-08-30,First Class,High
ES-2013-2754415,JC-153402,1488,2013-09-05,2013-09-07,First Class,High
ES-2013-4986805,JK-152052,331,2013-09-23,2013-09-25,First Class,Medium
MX-2013-108658,TS-216103,520,2013-09-26,2013-09-28,First Class,Medium
MX-2013-111822,AG-103903,1232,2013-10-30,2013-11-02,First Class,High
ES-2013-5881573,PJ-190152,849,2013-11-15,2013-11-18,First Class,High
MX-2013-169495,CM-121903,655,2013-12-09,2013-12-12,First Class,High
BU-2013-4720,LF-71852,1272,2013-12-17,2013-12-18,First Class,Medium
SF-2013-4880,GA-45151,434,2013-12-24,2013-12-25,First Class,High
ES-2013-2061669,AA-103752,1489,2013-12-30,2014-01-02,First Class,High
ES-2014-5345830,MG-176952,475,2014-01-14,2014-01-16,First Class,High
ES-2014-5077395,KM-167202,392,2014-01-23,2014-01-24,First Class,Critical
MX-2014-147599,CS-125053,596,2014-01-31,2014-02-03,First Class,Medium
MX-2014-114874,SG-204703,606,2014-03-11,2014-03-14,First Class,Critical
IN-2014-76058,FO-143051,595,2014-03-13,2014-03-15,First Class,High
MX-2014-105557,DK-128953,690,2014-03-27,2014-03-29,First Class,Medium
IN-2014-47946,JK-156251,1089,2014-06-17,2014-06-19,First Class,Medium
ES-2014-1728888,RB-195702,343,2014-06-21,2014-06-23,First Class,High
IN-2014-86768,CC-121451,609,2014-06-24,2014-06-27,First Class,Critical
MX-2014-140837,SS-204103,495,2014-06-24,2014-06-27,First Class,Medium
ES-2014-1486384,JW-160752,362,2014-08-08,2014-08-11,First Class,Medium
ES-2014-4404985,VM-218352,365,2014-08-09,2014-08-11,First Class,Critical
EZ-2014-1650,AG-2703,559,2014-09-02,2014-09-04,First Class,Critical
ES-2014-3553145,JW-160752,1490,2014-09-05,2014-09-08,First Class,High
IN-2014-25840,BD-113201,1491,2014-09-11,2014-09-14,First Class,Medium
IN-2014-56360,JC-153851,1492,2014-10-08,2014-10-10,First Class,High
MO-2014-340,KW-65701,1493,2014-11-13,2014-11-16,First Class,Medium
ES-2014-4616921,CS-119502,1494,2014-11-16,2014-11-17,First Class,High
IN-2014-41044,SS-205901,601,2014-11-20,2014-11-22,First Class,High
KE-2014-4370,VS-118201,764,2014-12-09,2014-12-12,First Class,Medium
MX-2011-168599,TB-210553,695,2011-01-14,2011-01-15,First Class,High
ES-2011-3832823,JL-152352,465,2011-03-09,2011-03-12,First Class,Medium
IT-2011-2876489,RB-193302,1141,2011-06-21,2011-06-24,First Class,High
MX-2011-155159,LB-167353,495,2011-07-07,2011-07-10,First Class,Critical
MX-2011-155257,JH-161803,424,2011-07-13,2011-07-15,First Class,High
IN-2011-75673,MT-178151,558,2011-08-01,2011-08-02,First Class,High
MX-2011-106117,LW-172153,390,2011-09-23,2011-09-26,First Class,High
IN-2011-55275,NP-187001,1495,2011-11-08,2011-11-11,First Class,Medium
ES-2011-2314308,HF-149952,1496,2011-12-03,2011-12-06,First Class,Medium
MX-2011-106264,RR-193153,495,2011-12-03,2011-12-06,First Class,Medium
IR-2011-3940,HF-49952,1024,2011-12-06,2011-12-09,First Class,Medium
SA-2012-4090,RF-98402,657,2012-01-04,2012-01-07,First Class,Critical
MX-2012-145065,JK-157303,1250,2012-02-21,2012-02-24,First Class,Medium
MX-2012-133424,LS-172303,963,2012-04-04,2012-04-07,First Class,High
IN-2012-38132,NC-183401,864,2012-04-21,2012-04-24,First Class,High
CA-2012-5460,BP-11552,853,2012-05-01,2012-05-03,First Class,Critical
MX-2012-107811,DL-133153,463,2012-05-01,2012-05-03,First Class,Medium
IN-2012-73510,CC-122201,1497,2012-05-14,2012-05-17,First Class,Medium
IN-2012-41415,HG-148451,942,2012-06-08,2012-06-10,First Class,Critical
MX-2012-137267,JB-160003,424,2012-06-11,2012-06-12,First Class,Medium
IN-2012-69590,SG-200801,542,2012-06-18,2012-06-19,First Class,High
IN-2012-40918,LH-171551,1061,2012-06-21,2012-06-23,First Class,High
ES-2012-5186485,JM-158652,1498,2012-08-13,2012-08-15,First Class,Critical
IZ-2012-7440,AF-8703,724,2012-08-17,2012-08-18,First Class,Medium
MX-2012-106082,DB-130603,776,2012-08-27,2012-08-28,First Class,High
ES-2012-1074279,JE-157152,1500,2012-09-27,2012-09-29,First Class,High
IN-2012-69870,CC-125501,1501,2012-10-11,2012-10-14,First Class,High
ES-2012-5262396,JK-157302,1502,2012-11-01,2012-11-04,First Class,Medium
IN-2012-53434,MB-180851,1503,2012-11-05,2012-11-07,First Class,High
ES-2012-5024975,NG-184302,353,2012-12-03,2012-12-06,First Class,High
ES-2012-1390982,DB-130602,1504,2012-12-14,2012-12-16,First Class,High
ID-2012-32350,LT-167651,1505,2012-12-24,2012-12-27,First Class,Medium
IN-2013-50018,JH-158201,473,2013-02-20,2013-02-23,First Class,High
ES-2013-4486106,GH-146652,1506,2013-02-28,2013-03-03,First Class,Medium
MX-2013-140368,CM-122353,388,2013-04-12,2013-04-15,First Class,Medium
MX-2013-162096,RH-194953,795,2013-05-01,2013-05-02,First Class,Medium
IN-2013-20177,RW-196901,1507,2013-05-04,2013-05-06,First Class,High
IN-2013-44740,ND-183701,1508,2013-05-08,2013-05-09,First Class,High
MX-2013-133074,HA-149203,495,2013-05-24,2013-05-26,First Class,High
MX-2013-114258,RP-193903,1509,2013-06-11,2013-06-13,First Class,Medium
MX-2013-149937,ME-177253,1510,2013-06-12,2013-06-14,First Class,Medium
IT-2013-2814803,RC-198252,1511,2013-06-13,2013-06-16,First Class,High
MX-2013-158211,NS-185053,466,2013-06-14,2013-06-17,First Class,Medium
MX-2013-138653,JH-159853,395,2013-06-26,2013-06-28,First Class,Medium
CA-2013-9860,NF-83852,626,2013-06-28,2013-06-30,First Class,Critical
JO-2013-510,FO-43052,1512,2013-07-12,2013-07-13,First Class,Critical
MO-2013-6290,PJ-90151,1301,2013-08-03,2013-08-05,First Class,High
ES-2013-1669743,DM-130152,543,2013-08-05,2013-08-08,First Class,Critical
GH-2013-5600,RD-94801,502,2013-08-13,2013-08-15,First Class,Medium
ES-2013-2807164,MO-175002,328,2013-08-14,2013-08-17,First Class,High
ES-2013-3361928,SB-201852,489,2013-08-23,2013-08-25,First Class,Medium
MX-2013-106271,KW-164353,877,2013-10-03,2013-10-04,First Class,High
IZ-2013-1830,AC-6602,458,2013-11-14,2013-11-16,First Class,Critical
MX-2013-146073,AB-101053,1513,2013-11-20,2013-11-21,First Class,High
IZ-2013-2620,SO-103352,538,2013-11-26,2013-11-29,First Class,Critical
IN-2013-69730,JM-152501,871,2013-12-12,2013-12-14,First Class,High
MX-2013-148453,CR-127303,1328,2013-12-20,2013-12-22,First Class,Medium
MX-2013-127523,BG-110353,1514,2013-12-24,2013-12-26,First Class,Medium
ES-2013-4468149,JK-157302,567,2013-12-31,2014-01-03,First Class,High
IN-2014-28192,JW-160751,1515,2014-01-09,2014-01-12,First Class,High
ES-2014-3424970,BK-112602,1119,2014-01-09,2014-01-12,First Class,Medium
AG-2014-6470,PO-88651,1392,2014-01-13,2014-01-15,First Class,Critical
PL-2014-3190,KB-63152,1516,2014-02-23,2014-02-25,First Class,Critical
MX-2014-105928,RF-198403,776,2014-04-30,2014-05-02,First Class,Medium
IN-2014-50718,RE-194051,482,2014-05-06,2014-05-07,First Class,High
ES-2014-4963892,JC-153852,1498,2014-05-13,2014-05-16,First Class,High
MX-2014-121727,JF-153553,463,2014-05-22,2014-05-25,First Class,Critical
IN-2014-41275,HM-149801,1218,2014-05-29,2014-06-01,First Class,Medium
MX-2014-156615,GT-147553,695,2014-06-02,2014-06-05,First Class,High
MX-2014-148488,JL-151303,1517,2014-06-04,2014-06-06,First Class,Medium
SA-2014-1490,AC-4503,657,2014-06-09,2014-06-11,First Class,High
ES-2014-3470135,JM-158652,1229,2014-06-23,2014-06-26,First Class,High
RS-2014-320,TM-114902,720,2014-06-25,2014-06-27,First Class,Critical
ES-2014-5022243,CD-122802,1518,2014-07-01,2014-07-04,First Class,Medium
MX-2014-124877,JF-153553,382,2014-07-15,2014-07-18,First Class,Critical
MX-2014-114587,CM-123853,1519,2014-07-31,2014-08-01,First Class,Critical
MO-2014-4100,DK-28951,752,2014-08-07,2014-08-09,First Class,Critical
ES-2014-4359397,TM-214902,1254,2014-08-07,2014-08-10,First Class,Medium
IN-2014-75918,BS-116651,1520,2014-09-03,2014-09-06,First Class,Critical
MX-2014-148208,SK-199903,1521,2014-09-05,2014-09-08,First Class,Medium
IR-2014-1950,CA-22652,472,2014-09-17,2014-09-20,First Class,Critical
ES-2014-4957212,MS-177702,553,2014-09-28,2014-10-01,First Class,High
MX-2014-120348,DP-131653,398,2014-10-16,2014-10-19,First Class,High
UP-2014-2770,CD-22802,1407,2014-11-01,2014-11-02,First Class,Medium
MX-2014-142356,RD-195853,1522,2014-11-21,2014-11-22,First Class,Critical
ES-2014-2024223,AB-101652,1523,2014-12-18,2014-12-20,First Class,High
SF-2014-9810,TC-112951,1524,2014-12-19,2014-12-20,First Class,Medium
ES-2014-5366847,ZC-219102,910,2014-12-28,2014-12-31,First Class,Medium
ES-2014-3704704,JK-153702,1367,2014-12-30,2015-01-01,First Class,Medium
IN-2011-13065,PO-188651,883,2011-01-10,2011-01-11,First Class,High
IN-2011-43718,DF-131351,1525,2011-02-26,2011-02-28,First Class,Critical
ES-2011-3739047,KA-165252,1526,2011-03-14,2011-03-16,First Class,Critical
ES-2011-3528133,AB-100152,1527,2011-03-21,2011-03-24,First Class,Critical
ES-2011-5610862,JH-161802,1011,2011-03-29,2011-03-30,First Class,Critical
UP-2011-7210,AB-152,810,2011-05-18,2011-05-20,First Class,High
IN-2011-46322,JD-160151,1528,2011-06-27,2011-06-29,First Class,Medium
MX-2011-152128,RL-196153,1529,2011-06-29,2011-07-02,First Class,Medium
IN-2011-57144,SB-201701,1430,2011-09-02,2011-09-03,First Class,Critical
ES-2011-2886437,TS-216552,387,2011-09-02,2011-09-04,First Class,Medium
ES-2011-2619050,JH-159102,1530,2011-09-08,2011-09-09,First Class,High
MX-2011-141964,PM-189403,616,2011-10-27,2011-10-29,First Class,High
ES-2011-1205554,PF-192252,1179,2011-10-31,2011-11-02,First Class,High
MX-2011-109603,TB-214003,958,2011-11-20,2011-11-23,First Class,High
MX-2011-142545,BP-112303,1107,2011-12-27,2011-12-28,First Class,Medium
ES-2011-1831867,GB-145752,394,2011-12-27,2011-12-29,First Class,Critical
EG-2012-4640,JR-56701,478,2012-03-30,2012-04-01,First Class,Critical
ES-2012-4635011,CS-119502,393,2012-07-12,2012-07-14,First Class,Critical
SG-2012-1600,LF-71851,746,2012-07-24,2012-07-26,First Class,Critical
IN-2012-63143,JK-156251,558,2012-09-12,2012-09-14,First Class,Critical
MX-2012-162495,HG-150253,388,2012-09-15,2012-09-16,First Class,High
MX-2012-133214,ML-174103,382,2012-10-27,2012-10-29,First Class,Medium
IN-2012-24797,SS-204101,1531,2012-10-29,2012-10-31,First Class,High
MX-2012-117842,PT-190903,461,2012-11-01,2012-11-03,First Class,High
MX-2012-136658,CC-123703,877,2012-11-03,2012-11-05,First Class,High
ES-2012-3231653,DB-134052,567,2012-11-22,2012-11-24,First Class,Critical
ES-2012-5708011,HZ-149502,371,2012-12-04,2012-12-05,First Class,Critical
